   Point ID     ,  Hz.(º ' "),  V.(º ' "),Slope Dist.(m),Refl.Ht.(m),Inst.Ht.(m),Easting(m),  Northing(m),  Height(m)
190             ,   62 54 03 ,   29 26 45,      6.017,      0.000,      0.000,        2.633,        1.347,      5.240
191             ,   67 52 09 ,   35 25 35,      5.427,      0.000,      0.000,        2.914,        1.185,      4.422
192             ,   72 19 41 ,   27 53 46,      5.898,      0.000,      0.000,        2.629,        0.838,      5.213
193             ,   75 11 07 ,   34 31 32,      5.329,      0.000,      0.000,        2.920,        0.772,      4.390
194             ,  109 37 38 ,   27 35 42,      5.920,      0.000,      0.000,        2.583,       -0.921,      5.246
195             ,  107 24 51 ,   34 03 27,      5.359,      0.000,      0.000,        2.863,       -0.898,      4.439
196             ,  120 40 05 ,   30 08 58,      6.002,      0.000,      0.000,        2.593,       -1.538,      5.190
197             ,  117 03 29 ,   35 53 43,      5.471,      0.000,      0.000,        2.857,       -1.459,      4.432
198             ,  139 33 10 ,   36 47 18,      6.546,      0.000,      0.000,        2.543,       -2.983,      5.242
199             ,  137 29 01 ,   43 29 00,      6.080,      0.000,      0.000,        2.827,       -3.084,      4.411
200             ,  151 25 48 ,   45 24 18,      7.405,      0.000,      0.000,        2.522,       -4.631,      5.199
201             ,  151 58 37 ,   53 03 10,      7.378,      0.000,      0.000,        2.770,       -5.205,      4.435
202             ,  144 15 04 ,   43 39 24,      6.650,      0.000,      0.000,        2.682,       -3.726,      4.811
203             ,  126 08 42 ,   35 31 51,      5.838,      0.000,      0.000,        2.740,       -2.001,      4.751
204             ,   89 05 52 ,   29 50 50,      5.544,      0.000,      0.000,        2.759,        0.043,      4.809
205             ,   54 54 25 ,   35 59 47,      5.872,      0.000,      0.000,        2.824,        1.984,      4.750
206             ,   33 16 08 ,   47 41 17,      7.078,      0.000,      0.000,        2.871,        4.376,      4.765
207             ,   25 26 53 ,   54 49 55,      8.281,      0.000,      0.000,        2.909,        6.113,      4.770
208             ,   20 58 25 ,   59 33 20,      9.488,      0.000,      0.000,        2.928,        7.638,      4.808
209             ,   16 46 20 ,   58 55 30,     10.326,      0.000,      0.000,        2.552,        8.468,      5.330
210             ,   19 47 40 ,   56 11 59,      9.595,      0.000,      0.000,        2.700,        7.502,      5.338
