   Point ID     ,  Hz.(º ' "),  V.(º ' "),Slope Dist.(m),Refl.Ht.(m),Inst.Ht.(m),Easting(m),  Northing(m),  Height(m)
156             ,  261 28 30 ,   55 23 17,      3.884,      0.000,      0.000,       -3.162,       -0.474,      2.206
157             ,  261 28 27 ,   68 20 12,      3.452,      0.000,      0.000,       -3.173,       -0.476,      1.274
158             ,  261 28 26 ,   75 53 40,      3.312,      0.000,      0.000,       -3.177,       -0.476,      0.807
159             ,  261 28 24 ,   92 35 52,      3.217,      0.000,      0.000,       -3.178,       -0.476,     -0.146
160             ,  239 27 33 ,   93 17 38,      3.670,      0.000,      0.000,       -3.156,       -1.862,     -0.211
161             ,  239 27 36 ,   75 06 37,      3.785,      0.000,      0.000,       -3.150,       -1.859,      0.973
162             ,  239 27 39 ,   68 31 46,      3.926,      0.000,      0.000,       -3.147,       -1.857,      1.437
163             ,  239 27 36 ,   58 01 27,      4.297,      0.000,      0.000,       -3.140,       -1.852,      2.276
164             ,  239 27 47 ,   50 57 49,      4.683,      0.000,      0.000,       -3.133,       -1.848,      2.950
165             ,  239 40 54 ,   40 08 37,      5.597,      0.000,      0.000,       -3.115,       -1.822,      4.279
166             ,  222 48 26 ,   46 50 37,      6.233,      0.000,      0.000,       -3.090,       -3.336,      4.264
167             ,  224 19 45 ,   56 44 49,      5.324,      0.000,      0.000,       -3.111,       -3.185,      2.919
168             ,  224 19 41 ,   62 55 12,      5.010,      0.000,      0.000,       -3.117,       -3.191,      2.281
169             ,  224 19 43 ,   74 05 29,      4.651,      0.000,      0.000,       -3.125,       -3.200,      1.275
170             ,  224 19 39 ,   79 50 53,      4.550,      0.000,      0.000,       -3.129,       -3.204,      0.802
171             ,  224 19 42 ,   92 55 10,      4.488,      0.000,      0.000,       -3.132,       -3.206,     -0.229
172             ,  210 18 23 ,   92 40 03,      6.152,      0.000,      0.000,       -3.101,       -5.305,     -0.286
173             ,  210 18 26 ,   80 50 22,      6.200,      0.000,      0.000,       -3.089,       -5.284,      0.987
174             ,  210 18 25 ,   76 29 40,      6.283,      0.000,      0.000,       -3.083,       -5.274,      1.467
175             ,  210 18 28 ,   67 48 05,      6.582,      0.000,      0.000,       -3.075,       -5.261,      2.487
176             ,  210 18 37 ,   63 34 29,      6.796,      0.000,      0.000,       -3.072,       -5.254,      3.025
177             ,  210 44 56 ,   54 55 59,      7.321,      0.000,      0.000,       -3.064,       -5.150,      4.206
178             ,  216 32 20 ,   70 19 28,      5.532,      0.000,      0.000,       -3.101,       -4.185,      1.862
179             ,  242 29 44 ,   62 42 48,      3.996,      0.000,      0.000,       -3.150,       -1.640,      1.832
180             ,  277 50 14 ,   61 04 46,      3.665,      0.000,      0.000,       -3.178,        0.437,      1.772
181             ,  320 04 32 ,   70 28 55,      5.357,      0.000,      0.000,       -3.240,        3.872,      1.790
182             ,  334 00 53 ,   76 57 15,      7.693,      0.000,      0.000,       -3.284,        6.737,      1.737
183             ,  319 01 04 ,   86 38 41,      4.970,      0.000,      0.000,       -3.254,        3.745,      0.291
184             ,  288 14 22 ,   84 44 12,      3.396,      0.000,      0.000,       -3.212,        1.058,      0.312
185             ,  254 18 43 ,   83 57 39,      3.314,      0.000,      0.000,       -3.173,       -0.891,      0.349
186             ,  225 24 25 ,   84 49 56,      4.422,      0.000,      0.000,       -3.136,       -3.092,      0.398
187             ,  210 03 52 ,   86 43 30,      6.188,      0.000,      0.000,       -3.095,       -5.346,      0.353
188             ,  338 41 37 ,   64 06 54,     10.042,      0.000,      0.000,       -3.283,        8.417,      4.384
189             ,  340 08 33 ,   59 41 57,     10.241,      0.000,      0.000,       -3.003,        8.316,      5.167
190             ,  339 03 14 ,   58 08 14,      9.815,      0.000,      0.000,       -2.980,        7.785,      5.181
191             ,  337 47 46 ,   60 28 42,      9.552,      0.000,      0.000,       -3.141,        7.696,      4.707
192             ,  335 40 00 ,   60 59 32,      9.029,      0.000,      0.000,       -3.254,        7.195,      4.378
193             ,  332 23 21 ,   57 35 08,      8.234,      0.000,      0.000,       -3.222,        6.160,      4.414
194             ,  332 23 25 ,   54 21 34,      8.211,      0.000,      0.000,       -3.093,        5.913,      4.785
195             ,  332 23 14 ,   50 04 33,      8.209,      0.000,      0.000,       -2.918,        5.579,      5.269
196             ,  324 48 00 ,   43 47 01,      7.266,      0.000,      0.000,       -2.898,        4.108,      5.246
197             ,  324 41 15 ,   47 12 58,      7.150,      0.000,      0.000,       -3.033,        4.282,      4.857
198             ,  324 41 22 ,   50 58 38,      7.076,      0.000,      0.000,       -3.178,        4.486,      4.455
199             ,  315 50 09 ,   38 46 38,      6.636,      0.000,      0.000,       -2.896,        2.981,      5.173
200             ,  315 50 07 ,   43 13 01,      6.441,      0.000,      0.000,       -3.073,        3.164,      4.694
201             ,  315 50 09 ,   45 32 50,      6.357,      0.000,      0.000,       -3.162,        3.255,      4.452
202             ,  310 39 27 ,   43 16 11,      6.057,      0.000,      0.000,       -3.150,        2.705,      4.410
203             ,  305 48 11 ,   37 36 19,      6.067,      0.000,      0.000,       -3.002,        2.166,      4.806
204             ,  300 17 18 ,   32 09 39,      6.194,      0.000,      0.000,       -2.847,        1.663,      5.244
205             ,  285 50 23 ,   29 14 31,      6.022,      0.000,      0.000,       -2.830,        0.803,      5.254
206             ,  285 50 21 ,   33 02 01,      5.714,      0.000,      0.000,       -2.997,        0.850,      4.790
207             ,  285 50 25 ,   36 19 16,      5.485,      0.000,      0.000,       -3.126,        0.887,      4.420
208             ,  265 06 24 ,   34 56 39,      5.440,      0.000,      0.000,       -3.104,       -0.266,      4.459
209             ,  263 17 24 ,   32 13 58,      5.655,      0.000,      0.000,       -2.995,       -0.352,      4.783
210             ,  255 45 54 ,   28 45 51,      6.033,      0.000,      0.000,       -2.814,       -0.714,      5.289
211             ,  224 53 21 ,   36 40 42,      6.599,      0.000,      0.000,       -2.782,       -2.793,      5.292
212             ,  224 53 18 ,   41 33 26,      6.345,      0.000,      0.000,       -2.970,       -2.982,      4.748
213             ,  224 53 14 ,   44 22 50,      6.219,      0.000,      0.000,       -3.070,       -3.082,      4.445
214             ,  212 06 44 ,   51 55 28,      7.253,      0.000,      0.000,       -3.035,       -4.836,      4.473
215             ,  212 06 40 ,   48 03 49,      7.320,      0.000,      0.000,       -2.895,       -4.613,      4.892
216             ,  212 06 28 ,   44 28 39,      7.409,      0.000,      0.000,       -2.759,       -4.397,      5.286
217             ,  209 36 03 ,   49 59 29,      7.618,      0.000,      0.000,       -2.882,       -5.074,      4.898
218             ,  209 36 19 ,   44 43 40,      7.583,      0.000,      0.000,       -2.636,       -4.640,      5.387
219             ,  221 51 23 ,   36 29 44,      6.704,      0.000,      0.000,       -2.660,       -2.970,      5.389
220             ,  252 56 00 ,   27 47 34,      6.087,      0.000,      0.000,       -2.713,       -0.833,      5.385
221             ,  291 45 02 ,   28 43 51,      6.141,      0.000,      0.000,       -2.742,        1.094,      5.385
222             ,  322 28 41 ,   39 54 02,      7.007,      0.000,      0.000,       -2.738,        3.565,      5.376
223             ,  333 22 40 ,   49 26 52,      8.263,      0.000,      0.000,       -2.813,        5.613,      5.372
224             ,  341 54 35 ,   59 42 27,     10.620,      0.000,      0.000,       -2.847,        8.717,      5.357
225             ,  343 17 12 ,   60 39 55,     10.924,      0.000,      0.000,       -2.739,        9.121,      5.352
226             ,  344 18 15 ,   60 25 02,     10.853,      0.000,      0.000,       -2.553,        9.086,      5.358
227             ,  335 58 13 ,   48 41 06,      8.134,      0.000,      0.000,       -2.488,        5.580,      5.370
228             ,  328 44 28 ,   37 41 17,      6.798,      0.000,      0.000,       -2.157,        3.553,      5.380
229             ,  315 09 54 ,   29 20 20,      6.182,      0.000,      0.000,       -2.136,        2.148,      5.389
230             ,  288 19 43 ,   22 30 14,      5.838,      0.000,      0.000,       -2.121,        0.703,      5.393
231             ,  250 20 52 ,   26 03 45,      5.995,      0.000,      0.000,       -2.480,       -0.886,      5.385
232             ,  231 57 57 ,   26 11 41,      6.023,      0.000,      0.000,       -2.094,       -1.638,      5.404
233             ,  213 51 04 ,   35 01 42,      6.602,      0.000,      0.000,       -2.111,       -3.147,      5.406
234             ,  206 52 11 ,   43 40 56,      7.473,      0.000,      0.000,       -2.333,       -4.604,      5.405
235             ,  203 59 23 ,   43 00 55,      7.410,      0.000,      0.000,       -2.055,       -4.618,      5.418
236             ,  195 16 31 ,   39 16 29,      8.412,      0.000,      0.000,       -1.403,       -5.137,      6.512
237             ,  195 16 33 ,   43 29 11,      7.762,      0.000,      0.000,       -1.407,       -5.153,      5.632
238             ,  214 54 43 ,   24 22 32,      6.176,      0.000,      0.000,       -1.459,       -2.090,      5.625
239             ,  214 54 44 ,   20 39 54,      7.208,      0.000,      0.000,       -1.456,       -2.086,      6.744
240             ,  204 21 42 ,   29 48 45,      7.014,      0.000,      0.000,       -1.438,       -3.177,      6.086
241             ,  240 06 39 ,   16 46 21,      5.916,      0.000,      0.000,       -1.480,       -0.851,      5.664
242             ,  240 06 38 ,   15 11 35,      6.516,      0.000,      0.000,       -1.480,       -0.851,      6.288
243             ,  240 06 38 ,   14 10 41,      6.989,      0.000,      0.000,       -1.484,       -0.853,      6.776
244             ,  301 42 00 ,   17 36 10,      5.841,      0.000,      0.000,       -1.503,        0.928,      5.568
245             ,  301 42 00 ,   15 49 49,      6.496,      0.000,      0.000,       -1.508,        0.931,      6.250
246             ,  301 42 00 ,   14 38 37,      7.045,      0.000,      0.000,       -1.515,        0.936,      6.816
247             ,  336 11 47 ,   33 39 35,      6.954,      0.000,      0.000,       -1.556,        3.526,      5.788
248             ,  336 11 46 ,   31 28 23,      7.386,      0.000,      0.000,       -1.556,        3.528,      6.299
249             ,  336 11 47 ,   30 09 55,      7.689,      0.000,      0.000,       -1.559,        3.535,      6.647
250             ,  345 01 29 ,   47 26 05,      8.445,      0.000,      0.000,       -1.607,        6.009,      5.713
251             ,  345 01 33 ,   45 21 06,      8.727,      0.000,      0.000,       -1.604,        5.998,      6.133
252             ,  345 01 37 ,   43 14 56,      9.080,      0.000,      0.000,       -1.607,        6.010,      6.614
253             ,  348 42 13 ,   56 24 10,     10.164,      0.000,      0.000,       -1.658,        8.302,      5.624
254             ,  348 42 18 ,   53 30 36,     10.539,      0.000,      0.000,       -1.660,        8.309,      6.268
255             ,  348 42 17 ,   51 40 00,     10.804,      0.000,      0.000,       -1.660,        8.311,      6.701
256             ,  207 40 44 ,  104 23 56,      5.489,      0.000,      0.000,       -2.470,       -4.708,     -1.365
257             ,  207 40 53 ,   86 13 22,      5.328,      0.000,      0.000,       -2.470,       -4.708,      0.351
258             ,  207 40 54 ,   72 24 31,      5.573,      0.000,      0.000,       -2.468,       -4.705,      1.684
259             ,  207 41 03 ,   61 10 06,      6.067,      0.000,      0.000,       -2.469,       -4.706,      2.926
260             ,  207 40 56 ,   45 16 27,      7.481,      0.000,      0.000,       -2.469,       -4.707,      5.264
261             ,  203 35 42 ,   43 59 46,      7.364,      0.000,      0.000,       -2.048,       -4.688,      5.298
262             ,  203 35 45 ,   49 19 49,      6.749,      0.000,      0.000,       -2.049,       -4.691,      4.398
263             ,  203 35 50 ,   62 57 15,      5.755,      0.000,      0.000,       -2.052,       -4.697,      2.617
264             ,  203 56 28 ,   73 04 12,      5.370,      0.000,      0.000,       -2.085,       -4.696,      1.564
265             ,  203 56 25 ,   84 38 14,      5.163,      0.000,      0.000,       -2.086,       -4.699,      0.483
266             ,  203 56 26 ,   95 00 26,      5.160,      0.000,      0.000,       -2.086,       -4.698,     -0.450
