Point ID     ,  Hz.(� ' "),  V.(� ' "),Slope Dist.(m),Refl.Ht.(m),Inst.Ht.(m),Easting(m),  Northing(m),  Height(m)
203             ,   12 45 37 ,   57 56 48,     10.180,      0.000,      0.000,        1.906,        8.415,      5.402
204             ,    7 11 43 ,   57 22 53,      9.998,      0.000,      0.000,        1.055,        8.355,      5.390
205             ,    1 57 37 ,   57 23 23,      9.972,      0.000,      0.000,        0.287,        8.395,      5.374
206             ,  356 47 18 ,   57 23 22,      9.954,      0.000,      0.000,       -0.470,        8.372,      5.365
207             ,   24 23 00 ,   52 56 38,      8.992,      0.000,      0.000,        2.963,        6.536,      5.419
208             ,   15 46 56 ,   51 42 35,      8.704,      0.000,      0.000,        1.858,        6.574,      5.393
209             ,    8 32 18 ,   50 49 15,      8.523,      0.000,      0.000,        0.981,        6.534,      5.384
210             ,    2 57 09 ,   50 34 00,      8.464,      0.000,      0.000,        0.337,        6.529,      5.376
211             ,  351 17 01 ,   50 36 30,      8.444,      0.000,      0.000,       -0.989,        6.450,      5.359
212             ,   30 28 32 ,   45 19 22,      7.718,      0.000,      0.000,        2.784,        4.730,      5.427
213             ,   23 43 58 ,   43 21 55,      7.449,      0.000,      0.000,        2.059,        4.682,      5.415
214             ,   14 14 29 ,   42 22 43,      7.314,      0.000,      0.000,        1.213,        4.778,      5.403
215             ,   10 19 05 ,   41 33 40,      7.213,      0.000,      0.000,        0.857,        4.708,      5.397
216             ,    4 14 41 ,   41 33 37,      7.211,      0.000,      0.000,        0.354,        4.771,      5.396
217             ,  354 42 27 ,   41 33 36,      7.191,      0.000,      0.000,       -0.440,        4.750,      5.381
218             ,  341 42 50 ,   42 38 09,      7.296,      0.000,      0.000,       -1.550,        4.692,      5.367
219             ,   29 57 28 ,   41 42 07,      7.271,      0.000,      0.000,        2.415,        4.191,      5.428
220             ,   12 06 16 ,   38 33 28,      6.911,      0.000,      0.000,        0.903,        4.212,      5.404
221             ,    4 56 05 ,   37 54 14,      6.842,      0.000,      0.000,        0.362,        4.187,      5.398
222             ,  348 29 32 ,   38 09 28,      6.827,      0.000,      0.000,       -0.842,        4.133,      5.368
223             ,  338 38 30 ,   39 30 12,      6.952,      0.000,      0.000,       -1.610,        4.118,      5.364
224             ,  314 27 45 ,   33 39 19,      6.126,      0.000,      0.000,       -2.423,        2.378,      5.099
225             ,  305 22 29 ,   30 41 49,      6.084,      0.000,      0.000,       -2.532,        1.798,      5.231
226             ,  290 36 53 ,   28 07 42,      6.068,      0.000,      0.000,       -2.677,        1.007,      5.351
227             ,  277 19 25 ,   24 42 38,      5.898,      0.000,      0.000,       -2.445,        0.314,      5.358
228             ,  277 19 24 ,   26 57 35,      6.001,      0.000,      0.000,       -2.699,        0.347,      5.349
229             ,  264 03 18 ,   24 27 28,      5.891,      0.000,      0.000,       -2.426,       -0.253,      5.363
230             ,  257 03 24 ,   27 03 21,      6.018,      0.000,      0.000,       -2.668,       -0.613,      5.359
231             ,  257 17 52 ,   28 55 10,      6.117,      0.000,      0.000,       -2.885,       -0.650,      5.354
232             ,  251 10 52 ,   27 57 16,      6.064,      0.000,      0.000,       -2.691,       -0.917,      5.356
233             ,  251 11 06 ,   30 11 17,      6.189,      0.000,      0.000,       -2.946,       -1.004,      5.349
234             ,  233 21 30 ,   29 25 14,      6.153,      0.000,      0.000,       -2.425,       -1.804,      5.359
235             ,  237 40 46 ,   33 49 47,      6.449,      0.000,      0.000,       -3.034,       -1.919,      5.357
236             ,  222 41 04 ,   33 37 39,      6.442,      0.000,      0.000,       -2.419,       -2.623,      5.364
237             ,  227 49 49 ,   37 26 18,      6.744,      0.000,      0.000,       -3.039,       -2.752,      5.355
238             ,  220 04 48 ,   41 10 32,      7.097,      0.000,      0.000,       -3.008,       -3.575,      5.342
239             ,  217 30 36 ,   39 33 46,      6.943,      0.000,      0.000,       -2.693,       -3.508,      5.353
240             ,  215 55 28 ,   43 52 16,      7.408,      0.000,      0.000,       -3.012,       -4.157,      5.340
241             ,  213 00 36 ,   42 37 46,      7.269,      0.000,      0.000,       -2.682,       -4.128,      5.348
242             ,  328 51 49 ,   33 10 27,      6.599,      0.000,      0.000,       -1.867,        3.091,      5.524
243             ,  328 51 49 ,   30 40 09,      7.092,      0.000,      0.000,       -1.870,        3.096,      6.100
244             ,  328 51 45 ,   28 32 37,      7.588,      0.000,      0.000,       -1.875,        3.103,      6.665
245             ,  320 57 59 ,   27 48 01,      6.352,      0.000,      0.000,       -1.866,        2.301,      5.619
246             ,  320 58 03 ,   25 50 37,      6.796,      0.000,      0.000,       -1.866,        2.301,      6.116
247             ,  320 57 58 ,   24 04 10,      7.296,      0.000,      0.000,       -1.874,        2.311,      6.662
248             ,  305 45 56 ,   22 08 21,      6.054,      0.000,      0.000,       -1.851,        1.334,      5.608
249             ,  305 45 56 ,   20 29 38,      6.531,      0.000,      0.000,       -1.855,        1.336,      6.118
250             ,  305 45 43 ,   19 01 32,      7.028,      0.000,      0.000,       -1.859,        1.339,      6.644
251             ,  287 18 58 ,   19 01 17,      5.945,      0.000,      0.000,       -1.850,        0.577,      5.620
