Point ID     ,  Hz.(� ' "),  V.(� ' "),Slope Dist.(m),Refl.Ht.(m),Inst.Ht.(m),Easting(m),  Northing(m),  Height(m)
203             ,   74 58 44 ,   29 21 40,      5.217,      0.000,      0.000,        2.470,        0.663,      4.546
204             ,   65 06 47 ,   25 17 42,      5.771,      0.000,      0.000,        2.237,        1.038,      5.217
205             ,   55 12 46 ,   33 49 14,      5.426,      0.000,      0.000,        2.480,        1.723,      4.508
206             ,   49 58 37 ,   30 40 34,      5.861,      0.000,      0.000,        2.290,        1.923,      5.041
207             ,   41 16 13 ,   34 32 04,      6.134,      0.000,      0.000,        2.294,        2.614,      5.053
208             ,   41 16 31 ,   39 58 18,      5.878,      0.000,      0.000,        2.491,        2.838,      4.504
209             ,   30 01 09 ,   41 56 28,      6.838,      0.000,      0.000,        2.287,        3.957,      5.087
210             ,   30 01 13 ,   47 48 50,      6.715,      0.000,      0.000,        2.489,        4.308,      4.510
211             ,   23 53 32 ,   47 53 10,      7.626,      0.000,      0.000,        2.291,        5.172,      5.114
212             ,   20 40 27 ,   51 39 27,      8.262,      0.000,      0.000,        2.288,        6.063,      5.126
213             ,   22 10 45 ,   56 04 58,      8.007,      0.000,      0.000,        2.508,        6.153,      4.468
214             ,   17 15 49 ,   62 08 40,      9.594,      0.000,      0.000,        2.517,        8.100,      4.483
215             ,   16 02 34 ,   59 00 01,      9.809,      0.000,      0.000,        2.324,        8.080,      5.052
216             ,   12 49 30 ,   59 19 08,     10.473,      0.000,      0.000,        1.999,        8.782,      5.344
217             ,   15 05 32 ,   56 49 49,      9.779,      0.000,      0.000,        2.131,        7.903,      5.350
218             ,   19 23 37 ,   49 56 36,      8.332,      0.000,      0.000,        2.118,        6.016,      5.362
219             ,   23 30 20 ,   44 09 37,      7.490,      0.000,      0.000,        2.081,        4.785,      5.374
220             ,   27 10 47 ,   40 32 36,      7.072,      0.000,      0.000,        2.100,        4.089,      5.374
221             ,   36 26 51 ,   33 32 54,      6.452,      0.000,      0.000,        2.118,        2.868,      5.377
222             ,   47 29 32 ,   27 47 12,      6.078,      0.000,      0.000,        2.089,        1.914,      5.377
223             ,   82 35 10 ,   21 10 57,      5.775,      0.000,      0.000,        2.069,        0.269,      5.385
224             ,   94 21 08 ,   21 11 17,      5.778,      0.000,      0.000,        2.082,       -0.158,      5.387
225             ,  131 04 46 ,   27 15 54,      6.063,      0.000,      0.000,        2.094,       -1.825,      5.389
226             ,  144 48 23 ,   33 25 28,      6.446,      0.000,      0.000,        2.046,       -2.902,      5.380
227             ,  156 52 36 ,   44 05 01,      7.500,      0.000,      0.000,        2.049,       -4.799,      5.387
228             ,  163 32 09 ,   42 56 00,      7.389,      0.000,      0.000,        1.426,       -4.827,      5.410
229             ,  156 42 00 ,   34 16 55,      6.539,      0.000,      0.000,        1.457,       -3.383,      5.403
230             ,  139 49 06 ,   23 18 38,      5.875,      0.000,      0.000,        1.500,       -1.776,      5.396
231             ,   98 29 49 ,   15 30 00,      5.601,      0.000,      0.000,        1.480,       -0.221,      5.397
232             ,   76 28 48 ,   16 03 43,      5.615,      0.000,      0.000,        1.510,        0.363,      5.396
233             ,   37 28 36 ,   24 07 18,      5.899,      0.000,      0.000,        1.467,        1.913,      5.384
234             ,   23 33 14 ,   33 31 21,      6.450,      0.000,      0.000,        1.424,        3.266,      5.377
235             ,   17 29 57 ,   43 32 05,      7.408,      0.000,      0.000,        1.534,        4.866,      5.370
236             ,   15 18 31 ,   46 50 22,      7.846,      0.000,      0.000,        1.511,        5.520,      5.367
237             ,   10 04 02 ,   58 42 25,     10.318,      0.000,      0.000,        1.541,        8.682,      5.360
