Point ID     ,  Hz.(� ' "),  V.(� ' "),Slope Dist.(m),Refl.Ht.(m),Inst.Ht.(m),Easting(m),  Northing(m),  Height(m)
119             ,  279 08 13 ,  113 36 58,      2.603,      0.000,      0.000,       -2.355,        0.379,     -1.043
120             ,  277 53 48 ,  105 55 01,      2.714,      0.000,      0.000,       -2.586,        0.359,     -0.744
121             ,  275 43 04 ,   98 28 22,      2.862,      0.000,      0.000,       -2.816,        0.282,     -0.422
122             ,  266 11 32 ,   96 27 25,      2.813,      0.000,      0.000,       -2.789,       -0.186,     -0.316
123             ,  266 11 28 ,  104 43 51,      2.615,      0.000,      0.000,       -2.524,       -0.168,     -0.665
124             ,  261 18 02 ,  120 15 53,      2.408,      0.000,      0.000,       -2.056,       -0.315,     -1.214
125             ,  261 18 07 ,  128 05 49,      2.382,      0.000,      0.000,       -1.853,       -0.283,     -1.469
126             ,  249 31 01 ,  125 19 54,      2.387,      0.000,      0.000,       -1.824,       -0.681,     -1.381
127             ,  252 52 42 ,  113 30 48,      2.462,      0.000,      0.000,       -2.157,       -0.665,     -0.982
128             ,  254 31 56 ,  103 29 00,      2.614,      0.000,      0.000,       -2.450,       -0.678,     -0.609
129             ,  256 10 59 ,   94 58 27,      2.830,      0.000,      0.000,       -2.737,       -0.673,     -0.245
130             ,  257 19 28 ,   91 40 51,      2.903,      0.000,      0.000,       -2.831,       -0.637,     -0.085
131             ,  258 17 33 ,   82 36 50,      3.089,      0.000,      0.000,       -3.000,       -0.622,      0.397
132             ,  258 57 26 ,   73 17 15,      3.410,      0.000,      0.000,       -3.205,       -0.626,      0.981
133             ,  260 08 57 ,   62 55 17,      4.000,      0.000,      0.000,       -3.509,       -0.609,      1.821
134             ,  270 18 50 ,   64 00 55,      3.953,      0.000,      0.000,       -3.554,        0.019,      1.732
135             ,  269 09 59 ,   71 19 24,      3.513,      0.000,      0.000,       -3.328,       -0.048,      1.125
136             ,  268 45 39 ,   80 19 55,      3.161,      0.000,      0.000,       -3.116,       -0.067,      0.531
137             ,  268 45 59 ,   94 13 04,      2.870,      0.000,      0.000,       -2.862,       -0.062,     -0.211
138             ,  280 12 41 ,   97 17 53,      2.958,      0.000,      0.000,       -2.888,        0.520,     -0.376
139             ,  281 23 35 ,   84 44 17,      3.217,      0.000,      0.000,       -3.140,        0.633,      0.295
140             ,  281 23 36 ,   73 43 19,      3.612,      0.000,      0.000,       -3.399,        0.685,      1.012
141             ,  281 23 38 ,   68 33 20,      3.889,      0.000,      0.000,       -3.549,        0.715,      1.422
142             ,  287 12 17 ,   70 40 40,      3.956,      0.000,      0.000,       -3.566,        1.104,      1.309
143             ,  288 56 17 ,   80 24 04,      3.562,      0.000,      0.000,       -3.322,        1.140,      0.594
144             ,  292 46 58 ,   91 42 30,      3.363,      0.000,      0.000,       -3.099,        1.302,     -0.100
145             ,  296 59 08 ,   99 42 57,      3.368,      0.000,      0.000,       -2.958,        1.506,     -0.568
146             ,  286 24 55 ,   67 21 22,      4.065,      0.000,      0.000,       -3.599,        1.060,      1.565
147             ,  277 50 36 ,   63 49 42,      4.044,      0.000,      0.000,       -3.595,        0.495,      1.784
148             ,  267 53 09 ,   60 35 05,      4.131,      0.000,      0.000,       -3.596,       -0.133,      2.029
149             ,  260 19 34 ,   59 23 23,      4.238,      0.000,      0.000,       -3.596,       -0.613,      2.158
150             ,  260 27 58 ,   54 29 11,      4.491,      0.000,      0.000,       -3.605,       -0.605,      2.609
151             ,  269 39 25 ,   54 01 22,      4.457,      0.000,      0.000,       -3.607,       -0.022,      2.618
152             ,  275 23 51 ,   54 01 19,      4.474,      0.000,      0.000,       -3.604,        0.341,      2.628
153             ,  280 37 03 ,   54 01 30,      4.529,      0.000,      0.000,       -3.603,        0.675,      2.661
154             ,  280 37 17 ,   59 36 09,      4.247,      0.000,      0.000,       -3.600,        0.675,      2.149
155             ,  285 51 09 ,   67 12 32,      4.055,      0.000,      0.000,       -3.596,        1.021,      1.571
156             ,  261 22 42 ,   49 30 40,      4.812,      0.000,      0.000,       -3.619,       -0.549,      3.125
157             ,  261 02 03 ,   42 38 55,      5.443,      0.000,      0.000,       -3.642,       -0.575,      4.003
158             ,  259 30 17 ,   39 44 53,      5.728,      0.000,      0.000,       -3.601,       -0.667,      4.404
159             ,  276 03 04 ,   41 26 22,      5.508,      0.000,      0.000,       -3.625,        0.384,      4.129
160             ,  276 03 02 ,   43 30 15,      5.293,      0.000,      0.000,       -3.623,        0.384,      3.839
161             ,  288 03 14 ,   42 20 09,      5.649,      0.000,      0.000,       -3.617,        1.179,      4.176
162             ,  285 36 56 ,   43 58 51,      5.409,      0.000,      0.000,       -3.618,        1.011,      3.892
163             ,  290 06 49 ,   42 51 10,      5.661,      0.000,      0.000,       -3.615,        1.324,      4.150
164             ,  289 28 28 ,   41 11 01,      5.786,      0.000,      0.000,       -3.592,        1.270,      4.354
165             ,  292 08 55 ,   34 53 49,      6.289,      0.000,      0.000,       -3.332,        1.356,      5.158
166             ,  290 48 20 ,   36 53 55,      6.101,      0.000,      0.000,       -3.424,        1.301,      4.879
167             ,  288 01 51 ,   33 51 16,      6.266,      0.000,      0.000,       -3.319,        1.081,      5.204
168             ,  287 19 54 ,   35 28 31,      6.124,      0.000,      0.000,       -3.392,        1.059,      4.987
169             ,  286 45 07 ,   38 10 11,      5.916,      0.000,      0.000,       -3.501,        1.054,      4.651
170             ,  284 29 01 ,   40 44 04,      5.704,      0.000,      0.000,       -3.604,        0.931,      4.322
171             ,  276 56 30 ,   39 25 23,      5.687,      0.000,      0.000,       -3.585,        0.436,      4.393
172             ,  276 56 31 ,   37 25 04,      5.823,      0.000,      0.000,       -3.512,        0.428,      4.625
173             ,  276 56 40 ,   36 10 09,      5.917,      0.000,      0.000,       -3.466,        0.422,      4.777
174             ,  277 58 21 ,   32 40 14,      6.209,      0.000,      0.000,       -3.319,        0.465,      5.226
175             ,  275 54 39 ,   32 40 10,      6.193,      0.000,      0.000,       -3.325,        0.344,      5.214
176             ,  274 40 15 ,   36 45 56,      5.856,      0.000,      0.000,       -3.494,        0.285,      4.691
177             ,  274 05 15 ,   39 04 51,      5.691,      0.000,      0.000,       -3.578,        0.256,      4.417
178             ,  266 08 30 ,   38 10 33,      5.760,      0.000,      0.000,       -3.552,       -0.240,      4.528
179             ,  265 54 34 ,   36 51 18,      5.855,      0.000,      0.000,       -3.503,       -0.251,      4.685
180             ,  248 01 55 ,  121 17 42,      2.291,      0.000,      0.000,       -1.815,       -0.732,     -1.190
181             ,  252 35 38 ,  104 33 49,      2.494,      0.000,      0.000,       -2.303,       -0.722,     -0.627
182             ,  254 55 44 ,   93 44 41,      2.752,      0.000,      0.000,       -2.652,       -0.714,     -0.180
183             ,  256 06 47 ,   83 20 44,      2.966,      0.000,      0.000,       -2.860,       -0.707,      0.344
184             ,  256 52 54 ,   74 53 45,      3.223,      0.000,      0.000,       -3.030,       -0.706,      0.840
185             ,  257 38 59 ,   67 53 43,      3.532,      0.000,      0.000,       -3.197,       -0.700,      1.329
186             ,  258 27 09 ,   59 09 10,      4.059,      0.000,      0.000,       -3.414,       -0.698,      2.081
187             ,  258 37 32 ,   51 36 12,      4.552,      0.000,      0.000,       -3.498,       -0.704,      2.827
188             ,  254 23 55 ,   91 15 00,      2.658,      0.000,      0.000,       -2.559,       -0.715,     -0.058
189             ,  254 23 57 ,   74 26 12,      2.751,      0.000,      0.000,       -2.552,       -0.713,      0.738
190             ,  256 08 59 ,   64 02 58,      3.268,      0.000,      0.000,       -2.853,       -0.703,      1.430
191             ,  256 09 03 ,   54 54 33,      3.585,      0.000,      0.000,       -2.848,       -0.702,      2.061
192             ,  256 08 57 ,   45 59 42,      4.112,      0.000,      0.000,       -2.872,       -0.708,      2.857
193             ,  253 39 10 ,   41 15 39,      3.879,      0.000,      0.000,       -2.455,       -0.720,      2.916
194             ,  251 47 04 ,   50 36 53,      2.992,      0.000,      0.000,       -2.197,       -0.723,      1.899
195             ,  249 02 23 ,   63 42 27,      2.269,      0.000,      0.000,       -1.900,       -0.728,      1.005
196             ,  249 02 31 ,   79 07 56,      2.070,      0.000,      0.000,       -1.899,       -0.727,      0.390
197             ,  246 00 42 ,  103 03 34,      1.857,      0.000,      0.000,       -1.652,       -0.735,     -0.420
198             ,  244 34 26 ,  124 29 22,      2.090,      0.000,      0.000,       -1.556,       -0.740,     -1.183
199             ,  226 20 40 ,  125 48 47,      1.334,      0.000,      0.000,       -0.783,       -0.747,     -0.781
