   Point ID     ,  Hz.(º ' "),  V.(º ' "),Slope Dist.(m),Refl.Ht.(m),Inst.Ht.(m),Easting(m),  Northing(m),  Height(m)
206             ,   43 48 40 ,   34 59 00,      6.177,      0.000,      0.000,        2.452,        2.556,      5.061
207             ,   43 48 47 ,   38 07 55,      5.977,      0.000,      0.000,        2.555,        2.663,      4.701
208             ,   56 45 28 ,   31 21 44,      6.039,      0.000,      0.000,        2.629,        1.723,      5.157
209             ,   60 40 41 ,   34 19 22,      5.732,      0.000,      0.000,        2.818,        1.583,      4.734
210             ,   68 17 32 ,   29 11 07,      6.067,      0.000,      0.000,        2.749,        1.094,      5.297
211             ,   68 31 48 ,   33 35 45,      5.688,      0.000,      0.000,        2.929,        1.152,      4.738
212             ,   92 14 32 ,   30 04 39,      6.129,      0.000,      0.000,        3.070,       -0.120,      5.304
213             ,   90 04 58 ,   34 33 41,      5.730,      0.000,      0.000,        3.251,       -0.005,      4.719
214             ,   96 08 49 ,   30 25 54,      6.165,      0.000,      0.000,        3.105,       -0.334,      5.316
215             ,   96 08 45 ,   33 16 29,      5.927,      0.000,      0.000,        3.233,       -0.348,      4.955
216             ,   96 09 02 ,   35 02 21,      5.794,      0.000,      0.000,        3.307,       -0.356,      4.744
217             ,  112 42 03 ,   32 48 58,      6.336,      0.000,      0.000,        3.168,       -1.325,      5.325
218             ,  112 41 58 ,   34 50 55,      6.177,      0.000,      0.000,        3.256,       -1.362,      5.069
219             ,  112 42 03 ,   38 53 17,      5.893,      0.000,      0.000,        3.413,       -1.428,      4.587
220             ,  130 59 23 ,   38 24 11,      6.753,      0.000,      0.000,        3.166,       -2.751,      5.292
221             ,  130 02 46 ,   41 31 56,      6.517,      0.000,      0.000,        3.308,       -2.780,      4.878
222             ,  128 01 28 ,   44 41 40,      6.237,      0.000,      0.000,        3.456,       -2.702,      4.434
223             ,  132 50 05 ,   46 30 34,      6.481,      0.000,      0.000,        3.448,       -3.197,      4.461
224             ,  138 08 34 ,   41 52 46,      7.109,      0.000,      0.000,        3.167,       -3.535,      5.293
225             ,  143 35 00 ,   45 33 32,      7.494,      0.000,      0.000,        3.176,       -4.306,      5.247
226             ,  143 34 37 ,   52 03 52,      7.315,      0.000,      0.000,        3.426,       -4.643,      4.497
227             ,  340 45 00 ,   58 42 48,     10.451,      0.000,      0.000,       -2.945,        8.432,      5.427
228             ,  348 46 40 ,   57 31 05,     10.094,      0.000,      0.000,       -1.657,        8.353,      5.421
229             ,    3 45 13 ,   57 20 02,      9.991,      0.000,      0.000,        0.551,        8.393,      5.392
230             ,    8 43 12 ,   50 40 47,      8.538,      0.000,      0.000,        1.001,        6.529,      5.410
231             ,  356 22 35 ,   50 28 25,      8.510,      0.000,      0.000,       -0.415,        6.551,      5.416
232             ,  349 19 20 ,   50 28 40,      8.519,      0.000,      0.000,       -1.218,        6.458,      5.421
233             ,  338 45 01 ,   52 06 06,      8.853,      0.000,      0.000,       -2.532,        6.511,      5.438
234             ,  333 03 49 ,   50 18 17,      8.528,      0.000,      0.000,       -2.973,        5.850,      5.447
235             ,  345 50 26 ,   48 32 14,      8.200,      0.000,      0.000,       -1.503,        5.958,      5.429
236             ,  356 05 36 ,   47 35 35,      8.037,      0.000,      0.000,       -0.404,        5.921,      5.420
237             ,   11 36 32 ,   48 20 19,      8.148,      0.000,      0.000,        1.225,        5.963,      5.416
238             ,   17 25 00 ,   42 17 51,      7.315,      0.000,      0.000,        1.474,        4.697,      5.411
239             ,  357 45 45 ,   41 32 16,      7.249,      0.000,      0.000,       -0.188,        4.803,      5.426
240             ,  347 48 12 ,   41 51 21,      7.291,      0.000,      0.000,       -1.028,        4.755,      5.431
241             ,  332 28 35 ,   44 18 25,      7.612,      0.000,      0.000,       -2.457,        4.716,      5.448
242             ,  325 15 46 ,   42 50 09,      7.441,      0.000,      0.000,       -2.883,        4.157,      5.456
243             ,  337 46 51 ,   39 45 42,      7.087,      0.000,      0.000,       -1.714,        4.196,      5.447
244             ,  347 08 42 ,   37 47 10,      6.881,      0.000,      0.000,       -0.938,        4.110,      5.438
245             ,  355 26 35 ,   37 47 11,      6.871,      0.000,      0.000,       -0.334,        4.197,      5.430
